@relation abalone9-18
@attribute Sex {M, F, I}
@attribute Length real [0.075, 0.815]
@attribute Diameter real [0.055, 0.65]
@attribute Height real [0.0, 1.13]
@attribute Whole_weight real [0.002, 2.8255]
@attribute Shucked_weight real [0.001, 1.488]
@attribute Viscera_weight real [5.0E-4, 0.76]
@attribute Shell_weight real [0.0015, 1.005]
@attribute Class {positive, negative}
@data
M,0.59,0.47,0.155,1.1735,0.6245,0.233,0.2595,negative
M,0.59,0.485,0.155,1.0785,0.4535,0.2435,0.31,negative
M,0.595,0.435,0.16,1.057,0.4255,0.224,0.31,negative
M,0.6,0.475,0.175,1.11,0.5105,0.256,0.285,negative
F,0.625,0.485,0.16,1.254,0.591,0.259,0.3485,negative
F,0.645,0.49,0.16,1.1665,0.4935,0.3155,0.299,negative
I,0.46,0.36,0.14,0.447,0.161,0.087,0.16,negative
I,0.5,0.39,0.13,0.5075,0.2115,0.104,0.1755,negative
I,0.505,0.425,0.125,0.6115,0.245,0.1375,0.2,negative
I,0.51,0.4,0.145,0.5775,0.231,0.143,0.177,negative
F,0.55,0.435,0.14,0.745,0.347,0.174,0.2265,negative
I,0.56,0.435,0.13,0.777,0.354,0.173,0.222,negative
F,0.58,0.45,0.17,0.9705,0.4615,0.232,0.248,negative
I,0.585,0.45,0.135,0.855,0.3795,0.187,0.26,negative
M,0.59,0.5,0.15,1.142,0.485,0.265,0.345,negative
I,0.59,0.46,0.125,0.755,0.334,0.15,0.238,negative
I,0.6,0.445,0.135,0.9205,0.445,0.2035,0.253,negative
M,0.605,0.49,0.18,1.167,0.457,0.29,0.3745,negative
F,0.615,0.515,0.135,1.1215,0.545,0.2305,0.29,negative
F,0.62,0.475,0.15,0.9545,0.455,0.1865,0.277,negative
M,0.63,0.53,0.18,1.2795,0.618,0.256,0.315,negative
I,0.67,0.485,0.175,1.2565,0.5355,0.322,0.386,negative
M,0.67,0.525,0.17,1.4005,0.715,0.3025,0.387,negative
M,0.67,0.525,0.195,1.4405,0.6595,0.2675,0.425,negative
F,0.51,0.37,0.21,1.183,0.508,0.292,0.343,negative
M,0.555,0.425,0.15,0.873,0.4625,0.1845,0.1965,negative
F,0.59,0.44,0.14,1.007,0.4775,0.2105,0.2925,negative
M,0.61,0.475,0.175,1.024,0.409,0.261,0.322,negative
M,0.61,0.485,0.17,1.281,0.597,0.3035,0.33,negative
F,0.625,0.49,0.11,1.136,0.5265,0.1915,0.2925,negative
F,0.635,0.51,0.17,1.2235,0.532,0.271,0.354,negative
M,0.64,0.485,0.16,1.006,0.456,0.2245,0.2835,negative
I,0.44,0.32,0.105,0.3875,0.1755,0.074,0.12,negative
I,0.455,0.355,0.105,0.372,0.138,0.0765,0.135,negative
I,0.475,0.375,0.11,0.456,0.182,0.099,0.16,negative
I,0.535,0.42,0.145,0.6885,0.273,0.1515,0.237,negative
M,0.56,0.45,0.145,0.894,0.3885,0.2095,0.264,negative
I,0.565,0.44,0.135,0.768,0.3305,0.1385,0.2475,negative
M,0.575,0.47,0.15,0.9785,0.4505,0.196,0.276,negative
I,0.575,0.445,0.16,0.9175,0.45,0.1935,0.24,negative
M,0.59,0.435,0.165,0.9765,0.4525,0.2395,0.235,negative
M,0.59,0.405,0.15,0.853,0.326,0.2615,0.245,negative
M,0.595,0.48,0.14,0.9125,0.4095,0.1825,0.289,negative
F,0.595,0.46,0.16,0.921,0.4005,0.2025,0.2875,negative
F,0.635,0.49,0.155,1.145,0.4775,0.3035,0.3155,negative
M,0.635,0.5,0.18,1.154,0.4405,0.2315,0.387,negative
F,0.64,0.5,0.15,1.2015,0.559,0.231,0.3355,negative
F,0.655,0.49,0.16,1.204,0.5455,0.2615,0.3225,negative
M,0.525,0.4,0.13,0.622,0.2655,0.147,0.184,negative
F,0.53,0.395,0.115,0.5685,0.249,0.1375,0.161,negative
M,0.575,0.48,0.15,0.9465,0.4355,0.2605,0.2505,negative
M,0.575,0.45,0.135,0.9215,0.354,0.209,0.2365,negative
F,0.62,0.485,0.155,1.1945,0.5105,0.271,0.352,negative
F,0.485,0.39,0.1,0.5565,0.2215,0.1155,0.185,negative
M,0.46,0.35,0.125,0.5165,0.1885,0.1145,0.185,negative
F,0.625,0.48,0.2,1.3235,0.6075,0.3055,0.355,negative
M,0.425,0.335,0.1,0.4085,0.1755,0.092,0.135,negative
M,0.505,0.395,0.125,0.635,0.29,0.1555,0.175,negative
F,0.43,0.35,0.09,0.397,0.1575,0.089,0.12,negative
M,0.55,0.435,0.11,0.806,0.3415,0.203,0.215,negative
F,0.55,0.44,0.125,0.765,0.33,0.2125,0.245,negative
F,0.545,0.41,0.115,0.6765,0.29,0.158,0.22,negative
M,0.45,0.355,0.12,0.3955,0.147,0.0765,0.145,negative
F,0.545,0.405,0.175,0.98,0.2585,0.207,0.38,positive
F,0.49,0.38,0.155,0.578,0.2395,0.1255,0.18,negative
I,0.32,0.25,0.08,0.1565,0.057,0.034,0.06,negative
M,0.52,0.435,0.195,0.973,0.2985,0.2135,0.355,positive
I,0.44,0.35,0.12,0.375,0.1425,0.0965,0.115,negative
M,0.635,0.51,0.155,1.156,0.428,0.289,0.315,positive
F,0.435,0.35,0.125,0.459,0.197,0.1145,0.145,negative
M,0.505,0.385,0.11,0.655,0.3185,0.15,0.185,negative
M,0.64,0.505,0.165,1.4435,0.6145,0.3035,0.39,positive
F,0.5,0.405,0.14,0.6735,0.265,0.124,0.25,positive
F,0.655,0.53,0.19,1.428,0.493,0.318,0.565,positive
M,0.53,0.405,0.13,0.738,0.2845,0.17,0.193,negative
I,0.485,0.355,0.12,0.5085,0.21,0.122,0.135,negative
M,0.41,0.3,0.1,0.301,0.124,0.069,0.09,negative
M,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,positive
M,0.605,0.475,0.16,1.616,0.5495,0.332,0.34,positive
M,0.365,0.285,0.085,0.2205,0.0855,0.0515,0.07,negative
M,0.48,0.395,0.15,0.6815,0.2145,0.1405,0.2495,positive
M,0.49,0.395,0.12,0.674,0.3325,0.1235,0.185,negative
F,0.56,0.465,0.16,1.0315,0.432,0.2025,0.337,negative
M,0.58,0.46,0.15,1.0165,0.491,0.221,0.265,negative
F,0.49,0.4,0.115,0.569,0.256,0.1325,0.145,negative
M,0.6,0.475,0.155,1.1385,0.502,0.2295,0.31,negative
M,0.62,0.485,0.165,1.1325,0.5235,0.2505,0.2825,negative
F,0.64,0.48,0.195,1.1435,0.4915,0.2345,0.353,negative
M,0.64,0.5,0.17,1.4545,0.642,0.3575,0.354,negative
F,0.725,0.58,0.185,1.523,0.8045,0.3595,0.4375,negative
F,0.555,0.43,0.135,0.812,0.4055,0.163,0.2215,negative
F,0.585,0.45,0.145,0.9835,0.4845,0.242,0.22,negative
F,0.595,0.47,0.165,1.0155,0.491,0.1905,0.289,negative
M,0.625,0.47,0.175,1.179,0.605,0.258,0.271,negative
F,0.64,0.475,0.175,1.1545,0.4865,0.341,0.288,negative
M,0.65,0.505,0.18,1.469,0.7115,0.3335,0.38,negative
F,0.66,0.5,0.175,1.3275,0.556,0.2805,0.4085,negative
I,0.48,0.355,0.125,0.494,0.2385,0.0835,0.15,negative
I,0.5,0.365,0.125,0.528,0.229,0.103,0.1645,negative
I,0.515,0.4,0.135,0.636,0.3055,0.1215,0.1855,negative
I,0.535,0.41,0.13,0.6075,0.268,0.1225,0.1975,negative
I,0.57,0.42,0.13,0.7745,0.3535,0.1505,0.2365,negative
F,0.575,0.475,0.16,0.895,0.3605,0.221,0.271,negative
M,0.575,0.45,0.155,0.886,0.3605,0.211,0.2575,negative
F,0.585,0.46,0.165,1.058,0.486,0.25,0.294,negative
F,0.6,0.47,0.17,1.0805,0.4995,0.2245,0.3205,negative
F,0.6,0.485,0.145,0.776,0.3545,0.1585,0.239,negative
M,0.625,0.48,0.16,1.1415,0.5795,0.2145,0.29,negative
F,0.625,0.5,0.175,1.273,0.564,0.302,0.374,negative
M,0.625,0.485,0.16,1.2135,0.631,0.2235,0.302,negative
F,0.65,0.475,0.165,1.3875,0.58,0.3485,0.3095,negative
M,0.58,0.45,0.16,0.8675,0.3935,0.221,0.215,negative
M,0.615,0.475,0.19,1.4335,0.7315,0.305,0.3285,negative
F,0.64,0.5,0.17,1.2645,0.565,0.3375,0.315,negative
F,0.665,0.5,0.175,1.4355,0.643,0.345,0.37,negative
I,0.465,0.37,0.115,0.4075,0.1515,0.0935,0.1455,negative
I,0.475,0.335,0.1,0.4425,0.1895,0.086,0.135,negative
I,0.475,0.35,0.125,0.4225,0.1905,0.079,0.1355,negative
I,0.49,0.39,0.12,0.511,0.2205,0.103,0.1745,negative
I,0.515,0.405,0.13,0.573,0.213,0.134,0.195,negative
I,0.53,0.425,0.13,0.781,0.3905,0.2005,0.215,negative
I,0.53,0.42,0.14,0.6765,0.256,0.1855,0.208,negative
M,0.53,0.41,0.125,0.769,0.346,0.173,0.215,negative
M,0.545,0.41,0.14,0.737,0.349,0.15,0.212,negative
I,0.55,0.4,0.135,0.717,0.3315,0.1495,0.221,negative
I,0.555,0.43,0.15,0.783,0.345,0.1755,0.247,negative
I,0.575,0.45,0.145,0.872,0.4675,0.18,0.217,negative
I,0.585,0.46,0.14,0.7635,0.326,0.153,0.265,negative
F,0.61,0.495,0.165,1.0835,0.4525,0.273,0.317,negative
F,0.67,0.54,0.2,1.46,0.6435,0.328,0.4165,negative
I,0.465,0.36,0.105,0.452,0.22,0.159,0.1035,negative
M,0.495,0.375,0.155,0.976,0.45,0.2285,0.2475,negative
M,0.51,0.38,0.135,0.681,0.3435,0.142,0.17,negative
F,0.55,0.415,0.18,1.1655,0.502,0.301,0.311,negative
M,0.625,0.47,0.15,1.124,0.556,0.2315,0.287,negative
F,0.635,0.505,0.17,1.2635,0.512,0.322,0.355,negative
F,0.65,0.525,0.165,1.238,0.647,0.2485,0.3005,negative
I,0.515,0.39,0.12,0.565,0.235,0.135,0.179,negative
M,0.53,0.425,0.155,0.7905,0.307,0.171,0.2595,negative
M,0.53,0.425,0.13,0.702,0.2975,0.1395,0.22,negative
I,0.535,0.45,0.135,0.728,0.2845,0.1845,0.265,negative
M,0.56,0.465,0.145,0.8875,0.3345,0.22,0.2695,negative
F,0.56,0.43,0.145,0.898,0.3895,0.2325,0.245,negative
I,0.565,0.43,0.125,0.6545,0.2815,0.139,0.21,negative
M,0.575,0.465,0.12,1.0535,0.516,0.2185,0.235,negative
F,0.575,0.46,0.15,0.927,0.333,0.207,0.2985,negative
I,0.58,0.42,0.14,0.701,0.3285,0.102,0.2255,negative
M,0.585,0.47,0.145,0.9565,0.4025,0.2365,0.265,negative
I,0.59,0.45,0.125,0.86,0.437,0.1515,0.245,negative
M,0.425,0.305,0.11,0.359,0.173,0.0875,0.0975,negative
M,0.555,0.445,0.13,0.8625,0.4225,0.155,0.24,negative
M,0.565,0.445,0.14,0.836,0.406,0.1605,0.2245,negative
F,0.605,0.48,0.175,1.1685,0.4815,0.2305,0.356,negative
F,0.615,0.455,0.135,1.059,0.4735,0.263,0.274,negative
M,0.41,0.325,0.1,0.3555,0.146,0.072,0.105,negative
F,0.53,0.41,0.145,0.8255,0.375,0.204,0.245,negative
F,0.615,0.475,0.145,0.9525,0.3915,0.195,0.32,negative
M,0.445,0.37,0.125,0.515,0.2495,0.087,0.159,negative
F,0.57,0.465,0.155,0.9685,0.446,0.261,0.255,negative
I,0.335,0.255,0.085,0.1785,0.071,0.0405,0.055,negative
F,0.655,0.5,0.18,1.4155,0.508,0.314,0.445,positive
F,0.49,0.385,0.16,0.656,0.2455,0.171,0.205,negative
F,0.515,0.4,0.115,0.578,0.191,0.1445,0.17,negative
F,0.56,0.44,0.155,0.9705,0.4315,0.263,0.255,negative
I,0.455,0.365,0.135,0.441,0.1515,0.1165,0.145,negative
F,0.645,0.49,0.19,1.3065,0.479,0.3565,0.345,positive
I,0.49,0.385,0.12,0.591,0.271,0.1125,0.1775,negative
F,0.61,0.5,0.18,1.438,0.5185,0.3735,0.3345,negative
M,0.685,0.51,0.18,1.4545,0.6315,0.3105,0.3725,negative
M,0.585,0.465,0.15,0.98,0.4315,0.2545,0.247,negative
M,0.61,0.475,0.15,1.142,0.62,0.237,0.245,negative
M,0.615,0.53,0.17,1.12,0.5775,0.2095,0.286,negative
F,0.64,0.525,0.175,1.382,0.646,0.3115,0.37,negative
M,0.59,0.45,0.16,0.998,0.445,0.214,0.301,negative
M,0.625,0.495,0.175,1.2935,0.5805,0.317,0.355,negative
F,0.645,0.5,0.15,1.159,0.4675,0.3355,0.31,negative
M,0.63,0.49,0.15,1.1955,0.5845,0.257,0.3,negative
F,0.64,0.49,0.18,1.36,0.653,0.347,0.305,negative
I,0.515,0.395,0.125,0.5805,0.2365,0.1075,0.19,negative
I,0.55,0.435,0.125,0.741,0.348,0.1585,0.206,negative
I,0.565,0.465,0.15,1.1815,0.581,0.2215,0.3095,negative
M,0.6,0.47,0.13,1.0105,0.423,0.219,0.298,negative
M,0.61,0.365,0.155,1.0765,0.488,0.249,0.27,negative
M,0.635,0.5,0.18,1.2915,0.594,0.2695,0.37,negative
M,0.67,0.525,0.18,1.4915,0.728,0.343,0.381,negative
F,0.675,0.52,0.175,1.494,0.7365,0.3055,0.37,negative
M,0.625,0.48,0.16,1.2415,0.6575,0.2625,0.2785,negative
F,0.64,0.505,0.175,1.3185,0.6185,0.302,0.3315,negative
M,0.65,0.525,0.185,1.3455,0.586,0.278,0.3865,negative
F,0.595,0.455,0.14,0.914,0.3895,0.2225,0.271,negative
F,0.615,0.495,0.155,1.0805,0.52,0.19,0.32,negative
F,0.56,0.44,0.135,0.8025,0.35,0.1615,0.259,negative
M,0.5,0.38,0.125,0.577,0.269,0.1265,0.1535,negative
M,0.6309130965818207,0.4814782741454552,0.15676086292727243,1.5337259183527194,0.5767087514109117,0.31904345170908965,0.3659130965818207,positive
F,0.5257278907501015,0.4281265310998782,0.19041768739991877,0.9746038094100284,0.28933537479983756,0.2120107484049736,0.36072789075010153,positive
M,0.5236996274937114,0.4276007450125774,0.13950558759433054,0.8941979343839495,0.2866611920201238,0.18575279379716528,0.3069048425817531,positive
F,0.6553485882737415,0.5282570586312924,0.19069717654748308,1.4421178250865323,0.492546835244136,0.3165359292502855,0.5681372944636738,positive
M,0.6176329355889241,0.480438822598154,0.18692824181292195,1.3713216230323735,0.5358536356974789,0.24403845671249472,0.46210119323322785,positive
M,0.6288339416618739,0.49383394166187383,0.17616605833812615,1.4062053651506587,0.5769820439838962,0.274021605987347,0.42573138668200367,positive
M,0.5302612424225174,0.4247387575774827,0.1744775151549654,0.9319550303099308,0.30055224848450346,0.2063171303042379,0.33652976363946885,positive
M,0.6234065498142382,0.48803797278508537,0.1676693957559326,1.6965286554372923,0.5649154854694245,0.342123602397831,0.44200296355390345,positive
F,0.6477615877206675,0.4927615877206675,0.18723841227933247,1.336601306155276,0.4870086043899358,0.344763252187163,0.37261587720667516,positive
I,0.6558615680120872,0.5132768639758258,0.19172313602417418,1.628637705605439,0.5322296734664376,0.31665755194258627,0.5768925440966968,positive
F,0.6479751788238811,0.5194627682358217,0.18648758941194055,1.3872560371785105,0.505644678117014,0.2935887464129869,0.5369007152955244,positive
F,0.63755823130713,0.4974417686928701,0.18255823130712992,1.3105929727810786,0.5162088434643505,0.2761288981170031,0.4491847617001811,positive
M,0.6123120681521986,0.47898840081029015,0.1653178677470536,1.617927727058307,0.5411243582983906,0.32734686572132815,0.37589560729261173,positive
M,0.530978391966005,0.42402160803399497,0.17304321606799,0.92908643213598,0.300695678393201,0.2058151256237965,0.335238894461191,positive
M,0.522510604707304,0.42997879058539196,0.15734092939043962,0.9195241197344243,0.2904660649366271,0.19467046469521979,0.32236213880504766,positive
M,0.6591270555326427,0.505,0.1984723471821248,1.6223379692302098,0.4920868445910864,0.2972837069518911,0.6003976108590702,positive
M,0.6427889408799208,0.4938442364803168,0.1594221182401584,1.4688793620072793,0.6016708719523644,0.30824119949586537,0.3844221182401584,positive
M,0.6598756394584255,0.520388075512583,0.16756218027078723,1.340254718638293,0.5493477685725388,0.3452015347002213,0.36229846529977866,positive
M,0.5287503103382161,0.4221872672463379,0.1246878879227701,0.8677188508599203,0.28643782585512684,0.17975031033821606,0.2937503103382161,positive
F,0.6930437744589549,0.5460191513257928,0.20201094361473873,2.0081819375950314,0.6713707258305739,0.3942051982170009,0.7613337802495312,positive
F,0.6454774244338616,0.5031741918553795,0.1704774244338616,1.433275474390125,0.5756102865195827,0.30733419710370313,0.41008388959082587,positive
I,0.657790085004865,0.50941982999027,0.19558017000972994,1.6295055382521892,0.510919560696242,0.30749709622689136,0.5923206800389198,positive
M,0.6525466701995071,0.5259111169991784,0.18591111699917834,1.4305351074605093,0.5128719713839932,0.31562844785952343,0.5363778189942484,positive
F,0.6207653976722656,0.48576539767226556,0.1871173011638672,1.3461630455865627,0.53006759517458,0.24067096871974605,0.47432404825419916,positive
M,0.6100993177059212,0.479249431421601,0.1604249431421601,1.5923731612958985,0.5496699772568641,0.33416721002501654,0.3408498862843202,positive
M,0.5203831680188172,0.4342336639623656,0.1892524797177422,0.9648385211991939,0.297273862339785,0.2106262398588711,0.3500188157553766,positive
M,0.5400362697973357,0.41372279765199826,0.13879533724666948,0.871386787684134,0.29828808328720235,0.1910362697973356,0.30503626979733556,positive
M,0.6475414303771098,0.48838857383614626,0.16262429113132915,1.5129741598907351,0.573709987360232,0.30945856962289026,0.4189685991156823,positive
M,0.6403190447096879,0.5037238211612484,0.1643619105806242,1.44640330685816,0.6130323943354357,0.30404237600646944,0.3893619105806242,positive
M,0.679121785252615,0.5177186972074207,0.19,1.3286934813178408,0.5437015440225973,0.23410531725133216,0.4322813027925793,positive
M,0.558082719744252,0.4394361194245671,0.16135339968031506,0.8949135555716221,0.3286842355076852,0.1698345605114959,0.316541359872126,positive
F,0.7087174729126576,0.5462224770799411,0.20749499583271655,2.01311953726018,0.6090431818649157,0.37269945791043724,0.9060523353923038,positive
F,0.650720497767492,0.5014265007441694,0.17572049776749188,1.4234884041673483,0.5383844658508076,0.31100434843724434,0.42930849181413694,positive
F,0.6548410343350635,0.5298410343350635,0.18968206867012688,1.4342950403314876,0.49630648583068043,0.31884251802416375,0.563887240345444,positive
F,0.655,0.5084937527685366,0.18283125092284552,1.4190390636535568,0.5037531236157317,0.3151325003691382,0.4789750110741464,positive
F,0.6429350471518419,0.49206495284815815,0.18793504715184187,1.307635724066487,0.4893247642407907,0.33419850923989214,0.3739093398742139,positive
M,0.6406369136670882,0.5046974280559068,0.16296974280559068,1.4508823000091582,0.5506878971222363,0.34714568830851245,0.3459394856111814,positive
F,0.5306499683731758,0.42222003795218915,0.18648002530145943,0.9759819911444891,0.28146005060291884,0.2107310082229743,0.3656499683731757,positive
M,0.5294613514889522,0.4283460136167142,0.12557668936119035,0.8709613514889523,0.2891362603398165,0.17376932425552385,0.2933460136167142,positive
M,0.6553932672418028,0.498857689655737,0.18617980172540827,1.5870431543143393,0.5187471293073808,0.3016067327581972,0.5393634310409755,positive
M,0.6444849558089722,0.48706017676411106,0.15603008838205554,1.4843130978616474,0.5938692032787277,0.31112442487525277,0.38103008838205554,positive
M,0.6187784580913858,0.4834006122822472,0.18811077095430712,1.3583374784397904,0.532086952398382,0.24656829941932584,0.4609317005806741,positive
M,0.5401757122879636,0.41482428771203644,0.15464857542407287,0.8922971508481458,0.3025351424575927,0.1993770013984255,0.3186837178816656,positive
F,0.7128290927460967,0.5546752280764173,0.20695727318652418,2.0904146667259647,0.6581392942260479,0.396554704763599,0.9121968321889873,positive
F,0.655,0.5042117222532673,0.18140390741775575,1.4172548842721946,0.5058941388733663,0.3145615629671023,0.46184688901306925,positive
I,0.6262505631499758,0.5131252815749879,0.1850891650392909,1.5209935613559644,0.574438034992477,0.3137953709296116,0.48928667968567285,positive
F,0.6525908030563441,0.5263862045845162,0.18879540152817206,1.414026657726796,0.49733655449858055,0.30962804062079585,0.5553632122253764,positive
M,0.6161165902620798,0.4811165902620797,0.18944170486896014,1.3573201833710087,0.530416255730344,0.23811412464414383,0.47083744269655975,positive
M,0.6400854434285412,0.49413751459738614,0.1855166861298482,1.62524979872207,0.5093112193454891,0.30967289963638284,0.5122376313764754,positive
M,0.524465378316641,0.4260692433667182,0.12801932525038648,0.8778874418555489,0.2842107893867491,0.18000966262519325,0.2969500818836683,positive
M,0.5300131053236468,0.42124017100726496,0.12626638165455836,0.8681292592301852,0.287763760589829,0.1810131053236467,0.29501310532364666,positive
M,0.6407453269219622,0.505,0.1663043221134337,1.450468806720346,0.6097299076994425,0.3032577687503623,0.39819859614158337,positive
M,0.6413978224613825,0.4840994556153456,0.15545027219232718,1.5004369136851106,0.5877177135844517,0.31380108876930873,0.37639782246138254,positive
M,0.6235709627699166,0.4885709627699166,0.1814290372300834,1.3886270156515215,0.5592984349069198,0.2601273417125798,0.4425729191362669,positive
M,0.5441396740726653,0.4106452444455011,0.14392459259083148,0.8727203940736162,0.30259665777629846,0.19513967407266522,0.3091396740726652,positive
F,0.6826062448759557,0.5418312478039811,0.19788749853598733,1.7091893228079487,0.5549168635075006,0.3495499941439494,0.7385249677917214,positive
F,0.655,0.5121289270286403,0.18404297567621344,1.4205537195952669,0.5019355364856798,0.3156171902704854,0.49351570811456136,positive
M,0.6574245983624211,0.5101508032751579,0.1948491967248421,1.6293410692630894,0.5149581880952474,0.3092331577785,0.5893967868993684,positive
M,0.6499725163644751,0.5216208606074584,0.18162086060745836,1.4331950664233757,0.5337226174477524,0.3131400991523258,0.5063460242522084,positive
M,0.6839232754015765,0.5225799732622661,0.1875266577540887,1.3168923275401576,0.5433006497327686,0.23683368048116255,0.4360767245984235,positive
M,0.6452447018696329,0.5085372515580274,0.16335372515580274,1.4295328813373676,0.5508414900623211,0.349103998294594,0.3467074503116055,positive
M,0.5350928102996028,0.41688862764047674,0.1829257517603178,0.9772259868838887,0.27435150352063564,0.2095758693221033,0.3700928102996027,positive
M,0.5746334451552281,0.45207278826648806,0.15158491964423604,0.839427211733512,0.31182885395536203,0.14215901466688996,0.31707278826648805,positive
M,0.6223858359083048,0.4844831832227117,0.17264424429694897,1.6205835385576441,0.5295853152323053,0.3209362862401697,0.4253486490044055,positive
M,0.6416512341947382,0.48416280854868454,0.15541859572565772,1.4996323314317062,0.5879837959044751,0.3136743829026309,0.3766512341947382,positive
M,0.6418858213897902,0.5041972392508112,0.1765570893051049,1.3481702385884924,0.5417920449837119,0.3020259713354966,0.4054740286645034,positive
F,0.5775506897487449,0.45185088681981495,0.15430019707106998,0.8390542806905946,0.3141952266317305,0.1425238668413476,0.31930019707107,positive
F,0.6601377679285956,0.5322019005408267,0.19146793369388443,1.4803318361869802,0.5045232794969928,0.32387173477553777,0.5972945412654576,positive
F,0.6465020266901982,0.4915020266901981,0.18849797330980186,1.3228720909231597,0.4833558774015746,0.3501163865666579,0.3600202669019813,positive
I,0.6307991798096535,0.5153995899048267,0.18411446146935997,1.5411049450155392,0.5787592208191707,0.3196760824681948,0.49708430824512023,positive
F,0.6412352179142105,0.5093528268713157,0.18311760895710522,1.3481642639024205,0.5177766077544212,0.27016738225188125,0.5099408716568417,positive
M,0.6284835054509269,0.4934835054509269,0.18325824727453655,1.3276395869177755,0.5294887370911805,0.2449159279980098,0.48011262908819513,positive
M,0.6107028934856129,0.47811066917397066,0.16414755889862756,1.6175034901007526,0.5429675947346616,0.3283708859637009,0.36799602256573605,positive
M,0.550361511762501,0.44849400522777827,0.17813249346527718,0.9281324326176372,0.32784946137041776,0.1747047349701375,0.331385490851388,positive
M,0.5453731701968083,0.4402798776476063,0.14546646274601044,0.8868731701968083,0.3128050906677524,0.16581341490159582,0.3052798776476063,positive
M,0.6404996784266703,0.505,0.16587443724667306,1.4481719932893675,0.61130205806931,0.3033376045113321,0.3954964626933735,positive
M,0.6369040712564148,0.4829760178141037,0.15601199109294814,1.514704573760883,0.5829992748192355,0.3160479643717926,0.37190407125641484,positive
F,0.6241605325523154,0.48916053255231534,0.18541973372384232,1.3380147218744431,0.5298129600585764,0.24253829290377343,0.47687039941423653,positive
M,0.5437843249551645,0.41121567504483547,0.147431350089671,0.8778627001793421,0.3032568649910329,0.19685097253138487,0.31218821508070393,positive
F,0.692374145197067,0.5323935074744414,0.2049806377226257,1.8847615557400417,0.5679334267649301,0.3473044409985195,0.8067351900437147,positive
F,0.655,0.5197501512040453,0.18658338373468178,1.4237292296683521,0.49812492439797734,0.3166333534938727,0.5240006048161814,positive
M,0.6323154723327704,0.5053505248141894,0.17214020992567575,1.6220701049628379,0.5783329985734799,0.33958763120354735,0.4553319942939195,positive
F,0.655,0.5210305502945825,0.18701018343152745,1.4242627292894092,0.4974847248527088,0.31680407337261096,0.5291222011783295,positive
F,0.6789230747649284,0.5202721883530439,0.1867573961176813,1.316392307476493,0.5418390526235944,0.238026036017594,0.4410769252350716,positive
M,0.6162970679612451,0.4778242669903113,0.15858786650484435,1.580131809223047,0.5613619213593073,0.3263514660193775,0.3512970679612451,positive
F,0.5448005207455114,0.4052393751053864,0.1751595834035909,0.9799441458087431,0.2588191668071818,0.20705186460616704,0.3798005207455114,positive
M,0.5254544557170789,0.4246591582121908,0.12056806964634867,0.8666476981080508,0.28297717850293286,0.17645445571707893,0.2904544557170789,positive
M,0.6578495964808205,0.505,0.19623679384143594,1.610393727095672,0.5002625825227486,0.29769888114373333,0.5863455612890258,positive
M,0.6619938582690702,0.5189877165381404,0.1634969291345351,1.3606963700685204,0.5575122834618597,0.3506610275621346,0.3545092125963948,positive
M,0.6328729019899056,0.4978729019899056,0.1721270980100944,1.4196954926462848,0.5905529506860828,0.2846844612533508,0.4128067136323021,positive
M,0.5585605649241291,0.42743501204530887,0.14887444712117975,0.8588582680076939,0.3079556141893567,0.17372192905321646,0.31387444712117973,positive
F,0.6751123397995111,0.5386195741997905,0.1957463827998603,1.63285854681502,0.5381091049789034,0.34098553119944125,0.6914204215969267,positive
F,0.655,0.5049942894048642,0.18166476313495475,1.4175809539186934,0.5055028552975679,0.3146659052539819,0.46497715761945707,positive
I,0.6202038373736235,0.4918931526373594,0.16675726105494376,1.619378630527472,0.5655484950054914,0.33622328815933983,0.40419398002196577,positive
F,0.6474565533757325,0.49982621350293,0.19,1.3363471235151498,0.4824391747260255,0.34704226950342987,0.3990441742661148,positive
F,0.6442545932446662,0.5,0.18,1.3598925200411471,0.5192826770931006,0.27880879287628146,0.4664908135106678,positive
M,0.6390824838265051,0.5042135575655757,0.1648689262609293,1.4480220439979394,0.6127960413920809,0.304247120312703,0.388689262609293,positive
M,0.5216293838541225,0.43174123229175493,0.17055924218816215,0.9382941239071902,0.2932859716668079,0.20127962109408107,0.3338180098964072,positive
M,0.5442985275769506,0.4105261043172871,0.14412315947118817,0.872772021462509,0.30276345395579807,0.19529852757695054,0.30929852757695053,positive
M,0.6505648398135369,0.505,0.18348846967368942,1.5422812522565692,0.5468850251933645,0.30006642706060055,0.5062132379489048,positive
M,0.6337604771821972,0.48312674619703283,0.1681127766207699,1.440670051883448,0.568646303603801,0.28408851833578974,0.4137185684534083,positive
M,0.6438734289311137,0.5059860860380022,0.1755632855344432,1.34729569127031,0.5426268401510677,0.30679622943467266,0.4007037705653273,positive
M,0.5292080974958299,0.4218439268781276,0.12526012186978733,0.8678676316861448,0.28691850237062133,0.18020809749582986,0.2942080974958298,positive
M,0.6268729165826552,0.49049331591271406,0.169113715242773,1.7116940100491165,0.5678185676379737,0.34403010412046037,0.4612124127288808,positive
F,0.6533289278462784,0.5005570240512406,0.1783289278462784,1.418619334686947,0.5198646122914233,0.3128302494923949,0.4388727354363542,positive
M,0.6345386682822064,0.5078207425357849,0.17312829701431398,1.622564148507157,0.5806797054089957,0.3402051856339462,0.46471882163598277,positive
